你好 请 讲 其他   喂 您好   先生 嗯 请 讲   你 帮 我查 一下 我 这个 手机 呃订 了 哪些 套餐 能 看得出来 吗
您好 很 高兴 为您服务   你好 我 看 今天 收到 一条 信息 给 我 开通 了 一个 什么 什么 叫 一个 校园 的 一个 一个 什么 套餐 八块钱 的 什么 情况 这个   嗯 我 帮 您 看 一下   哎
你好 高兴 为您服务   噢 那个 帮 我 取消 一下 那个 五十块 钱 的 卡好 稍等一下 好   您好 请稍等   喂
下午 好 很 高兴 为您服务   喂   你好   不是 你 现在 我 这个 套餐 是不是 八十八 的
嗯 您好 兴 您 服务 喂 你好   这么 说区 我 这个 就是 三十八 元 的 套餐 啊   噢 对 没错   好 那 你 看看 能 不能 帮 我 改成 那个 十八元 的 套餐 啊
您好 您 请 说   好好   你好 诶 你好   嗯
知道 您好 请 讲   诶 你好   你好   但 我 说 除了 套餐 套餐 然后 呃 我 办 了 这个 套餐 嘛 噢 然后 还有 其他 的 什么 业务 你 都 帮 我 取消 掉
谢谢   您好 请 讲   哎 你好 我 想 问 一下 咨询 下 我 本机 的话 它 是 都 是 有 什么 套餐 呐   呃 这个 手机 套餐 费 九十九 块 的
您好 很 高兴 为您服务   哦 你 帮 我 把 那个 套餐 里面 这个 我 这 里面 好像 有个 流量 包给 我 开 就 可以 了   对 对 对 对 要 取消 吗   啊 帮 我 取消 掉
喂 你好 请 讲   等 一下 我 想 请问 一下 我 除了 基本 套餐 以外 还有 什么 业务 啊 啊   除了 三十八 套餐 之外 您 这边 下个月 改了 五十八 有 一个 流量 包 五块 给 您 取消 掉 吧 每个 吗 块钱 流量 包 五块 钱   呃 好好 好好
您好 请 讲   喂 你好   您好 您 说   呃 我 你 帮 我查 一下 现在 这个 是 什么 套餐 的
您好 请 讲   呃 你 帮 我查 一下 这个 手机 哦 就 说 费用 哪些 那个 业务 的 订 的   好 您 现在 就是 基本 套餐 每个 月 七十九 这个 呃 其他 收费 的 没开 了 就 这个 就 还有 一个 惠民 网 一个月 一块钱 其他 收费 没开 了   噢 七十九 块 是 包括 那个 宽带 的 对 吧
您好 请 讲   喂 你好 你好 我 想 查询 下 我 本机 有 几个 就是 套餐 每个 月 什么 消费   我 给 您 看 一下 请问 您 月租 之外 的话 其他 的话 有个 家庭网 剩下 的 没 了   家庭网 是 什么
你好   喂 你好   恩 您 说   我 这部 这 部手机 是 绑定 宽带 业务 帮 我查 一下
您好 很 高兴 为您服务   哎   喂 你好   哎 你 帮 我 看 一下 我 这个 套餐 是 多少 的
您好 请 讲行   我 这个 四十 怎么 样子 每天 都 要 扣费 上线 可不是 啊   您 每天 扣费 是 您 的 宽带 费 按 天扣 一天天 扣 的   噢 宽带 宽带 消费 的 上
您好 您好   喂 你好 诶 我 那个 你们 昨天 移动 不是 有 那个 套餐 我 原来 三十八 的 套餐 嘛 对 不 对   对   那 现在 他 你们 那个 业务员 他 说 要 要 要 用 五十八 嘞 那 我 原来 不是 有 你们 有 一个 优惠 什么 赠送 什么 所以 我们 我们 返还 四十元 那个 那个 那个 吧 我 想 问 一下 我 完事 是 十块钱 的 那个 电话费 呀 那 我 是 到 一月 一月份 到 了 那 我 现在 查 怎么 说 你 那个 兆 是 怎么 没有
您好 请 讲   嗯 您好 我 想 问 一下 我 早上 有 变更 过 套餐 是 吗   稍等一下 您 家 套餐 就 十八 套餐 跟 来电 提醒   别的 收费 的 套餐 业务 就 没有 看到 了 噢 我 知道 我 是 呃 刚才 是 有 一个 呃 它 有 一个 我 告诉 你们 移动 的 业务员 打电话 来 问 我 他 说 你们 现在 移动信息 这 一款 三十八 元 的 套餐 嘛 然后 它 问 我 要 要 不要 更改 套餐 吗 然后 我 说 我 要 更改 然后 我 就 想 咨询 一下 是不是 你们 那边 的 优惠 打来 问 不用 电视 不是 我们 这边 电话 打 给 你 我们 看不到 啊
中午 好 请 讲   喂 我 想 问 一下 我 那个 下个月 的 套餐 是不是 这个 三十八 的 那个   呃 下个月 套餐 的话 是 有 改成 三十八 的 新飞 享 套餐   我 说 你们 这个 可以 马上 改 套餐 吗
您好 请 说   哎 你好 你 帮 我查 一下 我 这个 手机 有没有 办 那个 流量 套餐 的   嗯 这个 月 的 流量 只有 五八 套餐 里面 的 五百 兆 然后 下个月 是 一百三十八 里面 本地 龙岩 不 限量 的   噢 那 其他 的 然后 如果 以后 就是说 我办 了 那个 一百三十八 的 吧 过后 的话 这个 五十八 这个 就 自动 取消 了 对 吧
您好 很 高兴 为您服务   诶 你好 帮 我 看 一下 我 是 办理 了 一个 五十八 元 的 什么 套餐 是 吗   呃 我 看 一下 呗 下个月 你 有 改 了 五十八   能 帮 我 改回来 吗
你好 中午 好   哦 你好 我 昨天 去 申请 的 那个 叫 什么 新飞 享 是不是 能 有没有 给 我 发现 申请 啊   嗯 我查 一下 吗   你好
您好 很 高兴 为您服务   喂 你好 帮 我查 一下 我 现在 流量 套餐 是 哪 一个   流量 套餐 的话 呢 就是 五十八 套餐 五百 兆 另外 开 了 一个 五十块 钱 一个 g 就 您 一个 g 五百 兆 的 流量   那 我 要 把 那个 五十块 钱 取消 掉
您好 很 高兴 为您服务   喂 你好 帮 我 看 一下 我 那个 开通 了 什么 东西 啊   噢 马上 给 您 查询 的 啊 您 现在 用 的 就是 如果 用 一百三十八 块钱 套餐 另外 的话 是   呃 因为
您好 请 说   哎 你好 麻烦 你 帮 我 查询 一下 里面 有 什么 套餐   啊 先生 您 目前 呢 这个 是 五十八 元 的 飞享 套餐 然后 这个 里面 还有 一个 是 十块钱 那个 流量 包 活动 到 二月 一号 明年 二月 一号 到期 的 还有 两块钱 的 来电 提醒 对 对 对 下个月 的话 您 是 升级 为 那个 八十八 元 新飞 享 套餐 了 还有 一些 家庭网 的 套餐 业务   嗯 嗯 那 其他 没有 了
下午 好 呃 您好 我 想 问 一下 我 这 张卡有 开通 什么 套餐 要 收费 的   我 看 一下 现在 是 二十八 块 的 套餐 费 其他 的 您 稍等一下 看 一下 噢 嗯 没有 没有 其他 收费 了   没有 没 没有 开 十块 的 流量 吗   没有 开
你好 请 讲   喂 您好 您好 请 讲 哎 能 不能 帮 我查 一个 手机 的 套餐 在 武汉 儿子 的   但 现在 只 需要 提供 一下 他 的 服务 密码 请问 可以 提供 吗   开 号码 号码 是 幺 五零 六零 三 幺 六七 四九
您好 很 高兴 为您服务   诶 你好 我 现在 是 什么 套餐   十八块 钱 套餐   我 上个月 已经 改过 改了
您好 很 高兴 为您服务   呃 喂 您好 那个 我 问 一下 我 我 的 手机 现在 有 有没有 什么 增值 业务 啊 哎 我 看 一下 您 稍等一下   您 用 的 是 三十八 的 套餐 另外 有 一个 来电 提醒 两块 还有 个 家庭网 三块 就 这 三个 其它 没有 了   现在 那 我 查询 了 一下 还有 一个 增值 业务 是 什么 一万 都 有 的 呀
您好 请 讲 哎 你好 我 想 请问 一下 我 这 手机 里面 是不是 有个 彩铃 业务 元 的 哦 嗯 是 的 一个 是 查不到 上 没 没 没 没 那个 帮 我 取消 掉 噢 好 的 那 我 这边 就 我 这边 就 帮 您 取消 掉 了 啊 下个月 就 没 问题 好 吗 办理 了 活动 公司 嗯 好 的 我 这边 给 您 关掉 了 下个月 开始 失效 还 其他 嘞 好 嘞 行嘛 哼 嗯 嗯 还有 什么 没有 没有
您好 很 高兴 为您服务   噢 那个 你 帮 我查 一下 我 手机 上 是不是 有 一个 五十元 的 套餐   啊 好 的 那 这边 帮 您 查询 的话 您 这个 五十块 的 这个 流量 包 呃 是 有 开 的 那 这个 帮 您 关闭 掉 是 吗   嗯 对 对 对 好 的
您好 请 讲   诶 你好 我 刚才 申请 了 一个 那个 什么 四 小时 一 g 的 那个 流量 包是 成功 还是 没 成功   我 看 一下 您 稍 等   就是
你好   诶 你好 我 想 问 一下 我 这个 号 开通 的 那个 移动 宽带 是 多少 兆 的 呀   移动 宽带 我 帮 您 看 一下 嗯 行 不 啊 我们 有 办理 到 宽带 一下 看 一下 哈   多人 保底 的 宽带
招行   噢 你好 呃 帮 我 看 一下 我 这个 手机 有 什么 业务   我 帮 您 看 了 一下 您 现在 用 的 是 四 g 飞享 二十八 的 一个 月租 然后 另外 您 有 开通 的 就是 那个 宽带 然后 宽带 包月 的 其他 固定 有 收费 的 包月 服务 的话 我 帮 您 看 了 一下 就 没有 了   噢 就 每个 月 只 消费 二十 八块钱 是不是 二十八 然后 再 加上 您 的 宽带 吗 宽带 也 是 每个 月 扣掉 的 呀
你好   哎 你好 你 帮 我 你 帮 我 看 一下 我 这个 手机号码 这个 积分 有没有 开通 啊   积分 是 自动 累积 的 呀 不是 有 七百 三十五   有 多少 积分
您好 很 高兴 为您服务   你好 我 想 咨询 一下 我 那个 有个 八块钱 的 叫 叫 什么 东西   八块钱 您 稍 等 啊 八块 呃 那个 和 教育 那个 小孩子 在 学校 读书 那个 校 讯通 是 吧   帮 我 取消 可以 吗
您好 请 讲 你好 你 帮 我查 一下   我 这边 短信 功能 有没有 被 关闭 了   噢 我 帮 您 查 您 稍 等 短信 功能 没有 关闭 正常 开通 的   喂 的 短信 收不到 嘞
您好 请问 需要 什么 帮助   呃 你好 能 不能 帮 我查 一下 我 这个 这个 手机号 里面 有 里面 有 有 什么 业务   好 请稍等 嗯 嗯 嗯 这 里面 有 发现 订购 了 热门 资讯 一些 着 口 上 通讯 书库 图书馆 报 手机 报有 订购 的 项目   呃 那 这个 这个 项目 给 我 删 给 给 我 取消 掉 呀
您好 请 讲 为您服务   诶 你好 我 给 你 我 想查 一下 我 这 我 这个 手机 的 套餐 外 还有 什么 其他 的 那个   您 现在 这个 号码 是 四十八 元 的 这个 飞享 套餐 另外 有 参加 的 那个 活动 它 到期 会 自动 关来 显是 套餐 包含 的 其他 的 什么 收费 项目 就 没有 了   现在 能关 吗
您好 很 高兴 为您服务   哎 你好 我想查 一下 我 号码 有 开通 什么 业务 啊 怎么 话费 打 这么久 嘞   好 的 请 稍等一下 目前 的话 月租费 四十八 块钱 一个月 然后 其他 的话 有 一个 手机 视频 跟 手机 动漫 但是 都 是 送 的 话费 返还 的 钟出 其他 的话 没有 开通 什么 收费 的 业务 您 是 说 这个 话费 的 比较 大是 吗   对 啊 我 都 查 一下 打 了 九十块 掉 啊
您好 请 讲   呃 你好 你 帮 我查 一下 我 这个 号码 有 有 开通 流量 吗   我 看 一下 稍 等   好 哦
早上好 您 请 说   信号 我 添加 一个 家庭网 也 是 现在 有没有 生效 呀 那个 幺 五零 六十条 是   恩好 我 帮 您 看 一下   我 刚刚 申请 的 现在 有没有 推销 啊 只要 一个 六零 三四 四
您好 请 说   喂 你好 我 想 看 一下 我 这个 月 有没有 那个 任 我 用 的 这个 套餐 是 下个月 二十块 那个 吗 对 对 对   您 稍 等 我 一下   恩好
您好 请 说   喂 你好 你 帮 我查 一下 我 这个 号码 诶 除了 我 诶 前天 订办 的 这个 诶 九十九 元 套餐 它 它 然后 跟 宽带 的 还有 一个 一个   七五   五十元 一 g 的 是 吧
你好 您 请 说   喂 你好   你好   我 不是 上次 不是 开通 那个 三十块 钱 的 流量 费 吗
您好 很 高兴 为您服务 哎 你好 我 问 一下 我 的 手机号 哎 请 说   我要 我 就 我 问 一下 我 的 手机 除了 那个 三十九 套餐 还有 什么 因为 流量 肯定 用 的 很多 你 帮 我 看 一下   您 是 三八 套餐 其他 有些 业务 您 额外 要 收费 就 一个 来电 提醒   其他 的话 就 没有
您好 很 高兴 为您服务   啊 请问 一下 我 这个 卡 是不是 开通 了 什么 业务 呢   我 帮 您 查 一下   嗯 套餐
您好 请 说   哎 你好 我 现在 这个 号码 有 什么 套餐 啊   呃 这个 是 三十八 元 的 套餐   多少
您好 很 高兴 为您服务   喂 你好 你好 呃 请问 一下 现在 那个 我 把 我 把 我们 那个 套餐 现在 是 什么 那个   您 说 新飞 享 五十八 套餐 呢   啊 五十八 的 套餐 吗
呃 晚上 回头   喂 你好   恩 你好   我 想 问 一下 我下 我 这个 订购 的 流量 是 一 一块钱 的 还是 六块钱 的
您 很 高兴 为您服务   你 好像 啊 你好 你好 哎 你好 我 想 问 一下 我 这边 开通 了 什么 业务 啊 介绍 点   呃 我 这里 看到 您 有 开通 的话 那 就 一个 三十八 一个 基本 套餐 还有 一个 宽带 然后 还有 一个 来电显示 这个 是 包 在 套餐 内 的 其他 的 什么 意思 噢 还有 个 学校 的 校 讯通   那 你 就 就 那个 八块钱 的 那个 需要 的 是 什么 作用 嘛 大概
到   下午 好 请 讲   不要 不要 的 喂 你好   诶 先生 您好
嗯 嗯   您好 请 讲   呃 我 我 这个 号码 现在 用 的 是 什么 套餐 怎么 一个 月话费 扣 得 那么 厉害   您 现在 用 的 是 三十八 元 套餐 里面 的话 一百 分钟 五百 兆 的 额外 有订 了 一个 三十元 五百 兆 的 流量 包 这 两个 加 起来 就要 六十八 了
嗯   您好 很 高兴 为您服务   你好 我 问 一下 我 这个 移动 数据 流量   有没有 关掉 帮 您 查 一下
中午 好 很 高兴 您 服务   诶 你 帮 我查 一下 我 看 我 现在 用 什么 套餐   三十八 套餐   三十条 三十八 套餐
您好 请 说   哎 我 想 问 一下 我 现在 这个 套餐 是 什么 套餐 啊   三十八 元 套餐   三十八 元 套餐
您好 请 说   喂   诶   你好 我 哎 你 现在 套餐 是 什么 套餐 呢
您好 请 说   二 幺 二查 一下 这个 本 机 有没有 开通 什么 业务   行 您 这边 就 一个 八块钱 的 一个 基础 套餐 其他 的 业务 的话   呃 不是 我 现在 还 没有 什么 银行
诶   我 您好 请 讲   喂 你好 请问 一下 我 是不是 有 那 一个 五十八 元 的 那个 套餐   嗯 是 没错
你好   喂 你好   你好   我 想 我 想 问 我 想 问 一下 那个 那个 那个 那个 手机 那个 那个 流量 啊 回电 任性 用 的 那种 兆 套餐 是 多少
您好 喂 你好 哎 您好 请 说   诶 呃 你 能 能 不能 帮 我查 一下 看 我 现在 这个   现在 手机 这个   看看 就是 办 了 什么 套餐
您好 请 讲 您好   呃 我 这个 卡 有没有 来电显示 啊   我 帮 您 看 一下 请 稍等一下   哎
嗯 嗯   你好   呃 你好 我 安装 帮 我查 一下 我 这个 呃 套餐 这个 月 这个 卡 的 套餐 的 情况 楼   您 目前 的话 是 二十四块 钱 一个 基本 套餐 然后 里面 有 包含 三十个 g 的 那个 腾讯 视频 定向 流量 这个 业务 然后 您 如果 有 有用 额外 的 流量 是 每天 会 给 您 扣 一块钱 每天 会 给 您 五百 兆 流量 可以 在 福建省 内 使用 额外 有 送 来电显示 打电话 都 是 每分钟 一毛 九 在 国内 接电话 是 不 收费 的
您好 您 说   自己 喂 你好   诶 您好   我 想 咨询 一下 噢 我 有 办理 一个 那个 一 g 流量 套餐 嘛 五十元 那个 一 g 流量 套餐 那 好像 是 这个 月 到期 嘛 这个 月 到期 之后 它 是 呃 自动 续期 还是 说 停掉 啊
您好 请 讲   哎 你好 我 这个 号码 呃 我 这个 号码 怎么 是 哪个 套餐   您 这边 现在 用 的 是 五十八 元 套餐 下个月 改了 我们 的 八十八 套餐 那改 了 以后 流量 比较 多 那 您 额外 开 的 一个 五十块 钱 流量 建议您 可以 取消   另外 有 一个 还有 先生
对 您好 请 讲   你好 帮 我查 一下 这 张卡 套餐 上面 那个 呃 什么 有 什么 业务   套餐 您 是 八十八 套餐 然后 有办 一个 来电 提醒 三块   诶 他 也 没有 转移 的 呼叫转移 没有
你好 请 讲   呃 您好 帮 我查 一下 我本机 的话 呃 超除 套餐 的话 有 开通 什么 其他 收费 收费 的 业务   它 这 张卡 是 五十八 元 套餐 还有 开通 来电 提醒   上个月 的
