一个 您好 请问 您 稍后 宽带 办理 还是 咨询 是 是 办理 我 做 的 是 幺 八八 的 套餐 原来 有 送 宽带 的 是 吗 哦   您 要 办理 的 那个 地址 哪里 报 一下
您好 很 高兴 为您服务   唉 你好 你好 我 问 一下 这个 到 月底 然后 他 那个 现在 流量 套餐 还有 哪些 嗯 那个 您 说 幺 流量 的 活动 的 那种
您好 很 高兴 为您服务   唉 你好
您好 很 高兴 服务   喂 你好
您好 很 高兴 为您服务   喂 你好 我 想 我 想 咨询 一下 我 现在 这个 月 他 有 一个 什么 那个 通话 的 那个 是 什么 意思
很 高兴 为您服务   呃 我 一百二十八 块 是 吧
对 的 您好 很 高兴 为您服务   喂 我 我 想 问 一下 我 这 现在 这个 手机号码 的 流量 是 多少 这个 月
恩   您好 很 高兴 为您服务 您好
您好 很 高兴 为您服务   喂 你好 你好 那个 我想查 一下 有 一个 任 我享 的
您好 兴 为您服务   你好 我 想 问 一下 有 什么 套餐 是 只有 话费 跟 流量 的
很 高兴 为您服务   唉 你好 是 这样 我 现在 用 的 是 那个 一百二十八 的 那个 套餐
您好 很 高兴 服务   你好 我 那个 我 想 把 我 这个 月 的 套餐 现在 中国移动 最低 的 套餐 是 多少
您好 高兴 服务   喂 先生 你好 我 那个 我 想 问 一下 我 这个 月 积分 能 兑 做 话费
您好 很 高兴 为您服务 就 我 就 是不是 营销 人员   对
为您服务   对 呀 我 现在 这个 套餐 你 在 以前 怎么 有没有 发短信 的
为您服务   唉 你好
高兴 为您服务 呃 您好 我 想   知道 你们 那个 幺 零零 八六 什么 积分 可以 兑换 那个
您好 很 高兴 为您服务   唉 你好 我 这边 想包 的 流量 现在 加油 包 的话 是 哪个 划算 一点 啊
很 高兴 为您服务   你好 我 问
您好 兴 为您服务   喂 你好 这样 的 先生 我 这个 手机号码 可能 是 过 一段时间 啊 可能 不会 用 了 我 想 就是 就是 只 保留 一个 接电话 的 一个 功能 这样的话 有 什么 就是 套餐 最低 的 那种 套餐 可以 推荐 的 吗
嗯 您好 很 高兴 为您服务 你好   一 我 问 一下 那个 那个 那个 那个 那个 有个 半年 办理 流量 包 六六六 十 十二 六十块 钱 三个 g 的 有没有
您好 请 讲   您好 恩 我 要 请问 请问 一下 就是 那个 呃 流量 套 套餐 比较 优惠 的 那个 套餐 有
您好 很 高兴 为您服务   唉 你好 那个 我 想 我 想 咨询 一下 就是说 我 我 这个 集团 套餐 它 上面 有 一个 集团 月租 优惠 功能 呃 两块钱 测试 干嘛 用 的 对 吧
您好 很 高兴 为您服务   哎 你好 我 想 问 我 想 问 一下 我 现在 这个 每个 月 的 流量 是 多少 呀
您好 很 高兴 为您服务   哎 你好 我 想 问 我 想 问 一下 我 现在 这个 每个 月 的 流量 是 多少 呀
您好 很 高兴 为您服务   唉 你好 我 想 改 一下 我 的 套餐 加一点 那个 流量 加一点 咱们 那边 有 什么样 的 套餐
您好 很 高兴 为您服务   唉 你好 我 刚才 看 发短信 给 我 说 我 这个 流量 可以 升级 是 吧
再见   您好 请 讲 您好
您好 很 高兴 为您服务 那 那个 你好 不是 现在 你们 那个 上海 移动 微信 不是 对 五十元 七个 g 吗 那个   它 是 这样 的 它 是 两个 g 全国 流量 另外 就是
高兴 为您服务   嗯 唉 喂 你好 呃 我 这边 是 想 问 一下 关于 我 那个 手机 话费 发票 的 这个 块
您好 请 讲 您好   唉 我 想 问问 一下 我 在 亲情 套餐 有 都 不 知道 的
您好 很 高兴 为您服务   哎 你好 我 想 咨询 一下 我 现在 那个 八八 套餐 那 你 只有 那个 两百 二十
您好 很 高兴 服务   会
您好 很 高兴 为您服务   嗯 好好 嗯 四 g 的 是 你 看 下 我 这个 套餐 就是 免费送 的 三 g 啊
您好 很 高兴 服务   唉 你好 呃 我 我 想 问 一下 之前 有 那个 发短信 短期 到 幺 零零 八六 然后 就 会 看看 三天 七天 的 这个 漫游 包 就是 那个 通话 异地 漫游 通话 的 那个 包 现在 是 这个 活动 没有 了
您好 请 讲   喂 哎 你好 你好 嗯 我 现在 的话 我 想 了解 一下 我 这个 套餐 呀 就 说 是 呃 手机 的 套餐 呃 你们 这有 一个 什么 那个 宽带 这个 费用 每个 月 二十岁 收取 这个 费用 吗
您好 很 高兴 为您服务   哎 你好 我 想 问 一下 我 这个 流量 哎 就是 我 就是 国内 和 那个 本地 流量 它 有 什么 区别 啊
您好 很 高兴 服务   唉 你好
您好 很 高兴 为您服务 唉 你好 我 就是 想 咨询 一下 九月份 三号 到 五号 去 澳门 的话 这边 我 手机 需要 开通 什么 吗   开通 国际漫游 就 可以 了
您好 很 高兴 为您服务   你好
为您服务   喂 你好 啊 您好 呃 我 想 了解 一下 那个 集团 短号 的 那个 业务
一百块   您好 很 高兴 为您服务
您好 很 高兴 为您服务   喂 你好 我 想 问 一下 给 办有 那种 噢 开 地址 的 流量 包 吗
您好 很 高兴 为您服务   嗯 那个 你好 我 想 问 一下 现在 有没有 合适 的 流量 叠加 包
您好 请 讲 唉 你好   呃 你 你 帮 我 看 一下 呃 我 现在 好像 每个 月 的 流量 都 不够 还有 什么 好 的 推荐 吗 就是 比 原来 那个 流 呃 那个 套餐 稍微 流量 再 多一点 的
您好 很 高兴 为您服务   唉 喂 你好 那个 我 想 问 一下 呃 就是 我 的 手机号 如果 到 香港 的话 那 我 接 大陆 的 电话会 嗯
您好 很 高兴 为您服务   唉 你好
您好 很 高兴 为您服务   哎 麻烦 你 给我发 一个 那个 有 什么 套餐 就是 改为 流量 多一点 的
您好 很 高兴 为您服务   唉 喂 你好 我 刚刚 看到 的 是 好像 从 八月 二十五 号 七 提升 那个 四 g 套餐 里面 的 流量 资源 是 吧
很 高兴 为您服务   哎 你好 我 想 问 一下 就是 这个 有没有 一种 这个 发票 是 打印 的 是 我 这个 充值 的 金额 获取 利益 的 比如说 我充 了 十块钱 然后 打印 出 一个 十块钱 的 充值 发票
您好 很 高兴 为您服务   那 请问 那个 我 接到 你们 客服 代表 的 电话 吗 就是 跟 我 说 一个 一家 通 了 一个 宽带 的 一个 是 续约 的 一个 信息
您好 很 高兴 为您服务   我 想 问 一下 我们 集团 号 呃 套餐 的话 有没有 优惠 一点 的 那种 通话 和 流量 比较 多 的
好 很 高兴 为您服务   哎 你好 我 想 咨询 一下 那个 之前 这边 你们 有人 来 电话 说 帮 我 改个 套餐 什么 的 怎么 那种 是不是 有 这种 恭喜
您好 高兴 为您服务   你好 喂 你好 你 看 我 就 我 这个 手机 如果 是 要 开通 那个 泰国 那边 漫游 的话 怎么 收费 的
您好 很 高兴 为您服务   唉 喂 你好
您好 很 高兴 为您服务   唉 小姐 我 刚刚 收到 一个 去 就是说 我 目前 那个 话费 直接 然后 从 三 g 那个 流量 升 到 五十 g 这个 是 什么 情况 啊 对 就是 一个
为您服务   唉 你好 我 那个 那个 是 那个 四 g 那个 自选 的 套餐 啊 好像 现在 有 一个 什么 就是 资费 不变 然后 那个 新 套餐 是
您好 很 高兴 为您服务   喂 你好 我 问 一下 那个 移动 套餐 是 多少
您好 很 高兴 为您服务   喂 你好 我 这个 开通 流量 开通 流量 的话 它 是 怎么 个 套餐 以外 发 什么 半价 半半 反映 一个 现在 叫 什么
您好 很 高兴 为您服务   唉 喂 你好 我 我 我 想 咨询 一点 事情 啊 就是 我 原来 那个 咱们 之前 的 号码 神州行 的 号码 呢 因为 你们 九月 一号 开始 移动 要 取消 这个 长途 漫游费 吗
您好 很 高兴 为您服务   喂
您好 很 高兴 服务   喂 你好 哎 我 想 换 一个 套餐
为您服务   这个 嘛 所以 我 想 问 一下 就是 这个 任 我 翻 流量 包是 手机 流量 吗
您好 很 高兴 分   呃 就 就是 唉 我 刚刚 你 你们 刚才 打了个 电话 给 我 你 电脑 上查 到 了
您 服务   喂 你好
您好 很 高兴 服务   那
很 高兴 为您服务   唉 你好 呃 我 想 麻烦 问 一下 我 现在 不是 用 的 手机 套餐 是 五零 套餐 吗 用 了 好多年 了 还是 那个 我 最近 老是 收到 你们 短信 就是 推荐 我 加入 那个 什么 g 什么 套餐
高兴 为您服务   喂 唉 你好 呀 就是 因为 看到 你们 一个 广告 然后 就是说 那个 宽带 二十 兆 七百 六十块 一年 两年 是 八 百八十块 我 想 问 一下 你 这个 宽带 是 是 什么 样子 的 是 有线 的 嘛
您好 很 高兴 服务   啊 你 我 我 想 问 一下 现在 套餐 有 多少 块钱 的 有 什么 套餐 呢
您好 请 讲   唉 喂 你好 我 想 问 一下 那个 就是 全球通 的 那个 套餐 十八块 钱 的 有没有
您好 很 高兴 为您服务 你好   请问 我 这个 号码 的话 现在 是 什么样 的 一个 套餐 吧
您好 兴 为您服务   喂 你好 我 想 怎么 叫 那个 随意 聊
您好 很 高兴 为您服务   喂 你好 嗯
您好 很 高兴 为您服务   那个 这个 手机 是不是 有 一个 流量 就 十块钱 一 千兆 流量 啊 十块钱 一天 的 一下 给 我 请稍等
对 吧   唉 你好 之前 套餐 我 现在 想 问 一下 那个 十块钱 包 多少 流量
服务 喂 您好 请 说   你们 这边 是不是 一样 一个 套餐 十八块 的 就
您好 很 高兴 服务   呃 我 问 一下 我 是 现在 这个 卡 没 在 上海 打 在 外地 那 流量 完 的话 这个 怎么办 流量 呢
密码 您好 很 高兴 服务   哎 你好 我 想 问 一下 你们
高兴 为您服务 你好 喂 唉 你好   今天 不是 有 一个 新 的 套餐 吗 就是说 好像 是 六 g 的 流量 一百二十八 套餐
您好 很 高兴 服务   唉 你好 十八元 的 那个 嗯 那个 应该 有 多少
您好 很 高兴 服务   唉 你好 那个 香港 好像 有 数据 漫游 的 是 吧
您好 很 高兴 为您服务   哎 你好 我 想 问 一下 你 给我发 一条 信息 说 我 已经 免费 升级 什么 高清 通话 这 什么 意思 呀
您好 很 高兴 服务 你好 我 想 问   咨询 一个 问题 啊
会   您好 很 高兴 为您服务 您好
您好 很 高兴 为您服务 唉 喂 你好 我 想 问 一下 你们 是不是 有 一个 叫 飞享 套餐 啊 话费 唉 这个 飞享 套餐 因为 我 哦 你 帮 我 看 一下 我   改了
您好 很 高兴 为您服务   唉 你好 那个 我 想 问 一下 呀 就是 我 那个 二十 八块钱 的 套餐 里面 吗 说 有 五十分钟 的 这个 呃 五十分钟 时间 可以 免费 拨打 是 吗
为您服务 你好 请 说   我 想 请问 一下 那个 如果 我要 继续 我 这 两个 信息 的话 嗯 有 什么 套餐 吗 国外 这种 设置 下午 拜拜
您好 兴 为您服务   哎 你好 我 想 咨询 一下 你们 那个 移动 是不是 有 有 一个 那个 就是 三十块 无限量 上网 的 这么 一个 国外 的 套餐 啊 不是 固话 联系 吗 呃 我 现在 不是 国外 我 是 在 游轮 上 游轮 上 可以 吗 因为 这个 余额
密码 您好 很 高兴 服务   哎 你好 我 想 问 一下 你们
诶 应该 呃   您好 很 高兴 服务
您好 很 高兴 为您服务   哎 你好 我 想 问 一下 就是 我 这个 卡
您好 很 高兴 为您服务   哎 你好 我 想 请问 一下 就是 呃 我 礼拜天 海 那个 到 日本 是 拜拜 旅游 有 八千 几天 然后 我 想 问 一下 中国移动 这边 有 类似 的 这种 呃 网络 的 套餐 吗
您好 很 高兴 为您服务   噢 你好 我 就 我 想 咨询 一下 如果 就是 前面 给 我 是 漫游 包是 有 什么 推荐 的 国际漫游 是 吧
您好 很 高兴 服务   喂 你好 小姐 不好意思 我 想 咨询 一下 我 现在 不是 这个 月 办理 办理 了 一个 九十八 元 的 套餐 嘛 我 想 问 一下 里面 的 是 哪些 这个 它 是 送 两百 分钟 的 通话时间 是 吧
哦   哎 你好 我 想 请问 一下 有 六十八 元 套餐 或者 七十八 元 套餐 吗
啊   您好 很 高兴 为您服务
您好 很 高兴 服务   你好 嗯 嗯 喂
您好 很 高兴 服务   唉 你好 我 想 问 一下 那个 八块钱 的 那个 畅 大地 有没有 啊
掉   您好 刚 听 不到 您 声音 了 现在 回 拨给 您 呃 套餐 改 好 之后 就 本月 剩余 流量 到 这个 月底 会 自动 清零
为您服务   唉 你好 是 这样 你 帮 我 看 一下 我 现在 给 你 打电话 这个 手机号 现在 四 g 的 套餐 是 到底 多少 流量
啊 您好 很 高兴 为您服务 哎 你好 我 想 问 一下 你 看 我 的 我 的 手机 上面 流量 没 了   然后 您 那个 嗯
您好 很 高兴 为您服务   喂
您好 很 高兴 为您服务   喂 你好 是 这 样子 啊 我 这个 手机 现在 来电显示 显示 说 我 之前 的 一家 公司 什么 时段 公司 的 我 要 把 这个 我 打 给 对方 陌生 电话 他 手机 那个 显示 把 它 去掉 我要 怎么 做 啦
高兴 为您服务 你好 喂 唉 你好   今天 不是 有 一个 新 的 套餐 吗 就是说 好像 是 六 g 的 流量 一百二十八 套餐
很 高兴 为您服务   唉 你好 你好 唉 是 这样 的 我 我 我 我 我 有 一个 加密 的 一个 号码 你 给 我 看 一下 加好 了 没有
您好 很 高兴 为您服务   诶 就是 我 我 就 报 我 这个 手机 啊 宽带 积分 能换 多少 钱
您好 很 高兴 服务   唉 你好 十八元 的 那个 嗯 那个 应该 有 多少
您好 很 高兴 为您服务   嗯 你好 我 问 一下 我 这个 手机号 不是 有 五千多 的 积分 了 吗
服务   喂 你好 我 想 问 一下 那个 流量 分享 包 我 这个 号码 能够 分享 多少 流量
您好 很 高兴 为您服务   噢 你好 我 就 我 想 咨询 一下 如果 就是 前面 给 我 是 漫游 包是 有 什么 推荐 的 国际漫游 是 吧
您好 很 高兴 服务   喂 你好 小姐 不好意思 我 想 咨询 一下 我 现在 不是 这个 月 办理 办理 了 一个 九十八 元 的 套餐 嘛 我 想 问 一下 里面 的 是 哪些 这个 它 是 送 两百 分钟 的 通话时间 是 吧
您好 很 高兴 为您服务   你好 我 想 问 一下 就是 我 这边 现在 中国移动 推出 了 一个 什么 密码 一 百兆 的 套餐 网聊 套餐 对 吗 宽带 套餐 对 吗
您好 很 高兴 为您服务 喂 你好 是 这 样子 的 今天 我 接到 幺 零零 八六 的 电话 嗯 嗯 他 说 有 一个 什么 套餐   唉
很 高兴 服务   喂 你好
您好 兴 为您服务   喂 你好
您好 很 高兴 服务   喂 你好 我 是 啊 本机 的 用户 我 想开 要 到 西班牙 去 有没有 那个 流量 套餐 优惠 的
呃 您好 很 高兴 为您服务   哎 你好 我 想 咨询 问 一下 噢 就 说 我 我们 单位 有 几天 的 人 但是 我要 信息 比如说 对 对 员工 发 那个 身份证 那个 祝福 了 是 公务员 工 反正 每天 幺 八七 四 长时间 我 不 知道 有没有 定向 移动 有没有 这种 自动 服务 这个 平台
哦   哎 你好 我 想 请问 一下 有 六十八 元 套餐 或者 七十八 元 套餐 吗
喂   您好 很 高兴 为您服务
您好 很 高兴 为您服务   拜拜 喂 你好 我 麻烦 问 一下 嗯 这个 现在 最最 便宜 的 手机卡 是 什么样 的
您好 很 高兴 为您服务 唉 你好 小姐 我 想 换 一个 套餐 流量   呃 怎么 换
您好 很 高兴 为您服务   唉 小姐 我 想 问 一下 我 这个 手机 不是 那个 套餐 里面 的 流量 用 完 了 嘛 如果 不够 的话 现在 有 什么 划算 的 就是 当月 可以 加 流量 的 那种 的
