一个 您好 请问 您 稍后 宽带 办理 还是 咨询 是 是 办理 我 做 的 是 幺 八八 的 套餐 原来 有 送 宽带 的 是 吗 哦   您 要 办理 的 那个 地址 哪里 报 一下   请问 好好 静安区 金 山路   十七号 省军区 第六 感觉 吗 稍等一下 七
您好 很 高兴 为您服务   哎 你好 我 想 咨询 一下 就是 那个 二十八 元 的 是 那个 非四 g 飞享 套餐 那个 现在 可以 办理 的话 也 是 那个 送 那个 五十分钟 的 那个 通话 的 送到 六月 里面 的 呀 嗯 嗯 呃 然后 就是 每个 月 也 是 送 十块钱 送 六个月 的 是 吧 对 是 的 噢 那 有 这个 的话 那 我 那个 那个 刚刚 申请 办 了 那个 那个 自选 的 我 就 刚才 改 那个 飞享 的 好 了 飞享 套餐 啊   可以 呃 请问 您 本机 密码 知道 吗 六位数   知道 的
您好 高兴 您 服务   喂 你好   请 讲   那 我 我 刚才 看到 那个 短消息 什么 那个 子 比如说 宽带 家江 什么 他 说 那个 什么 都 是 什么 意思 报给 我 帮 您 先 看 一下 您 等 一下 啊
您好 很 高兴 为您服务   喂 你好   啊 您好 请 说   你 你 这个 有 一个 套餐 是 五元 三百 兆 的 流量 是 是 本地 的 还是 全国 的
很 高兴 为您服务   唉 你好 我 想 问 一下 我 这 手机 这个 有没有 更 高 的 套餐 了 我 现在 每个 月 唉 我 现在 是 一 每个 月 消费 是 多少 的   您 现在 目前 套餐 是 一百一十 八 的 五百 分钟 通话 流量 五百 兆 还有 一个 三块 钱 来电 提醒 然后 那个 承诺 消费 最低 一百二十八 块钱 返 话费 的 活动 没 到期 其他 没有 什么 业务   呃 我 这 有没有 更 高 的 套餐
您好 很 高兴 为您服务   我 想 问 一下 新装 宽带 稍 等   新装 宽带 呀 那 要 看 您 的 地方 能装 多少 兆 的 您 是 什么 地址 呢   我 是 宝山区 彩铃好 行行行
您好 很 高兴 为您服务 喂 你好 您 说   噢 那个 我 看 刚 接到 个 短信 说 是 积分 可以 换 流量   不想 用 那个 现在 有 活动 的 发票 你 帮 我 一 百兆 多少 八百 四换 一 百兆 立刻 生效 的 呀   噢 那个 是不是 月底 就 完 了 啊
您好 很 高兴 您 服务   哎 你好 我 想 咨询 一下 你们 那边 的 宽带 业务   噢 好 的 首先 您 要 办 的话 要 看 地址 有没有 资源 地址 报   噢 其实 应该 是 有 一些 中国 直接 在 那个 张文路 一百二十五 弄
您好 很 高兴 为您服务   唉 小姐 你好   就是 我 在 app 上 看到 有 一个 六十元 半年 的 是   g 的 流量 这个 我 想 问 一下 我 可以 购买 吗 因为 我 有 后面 有 半个 月 到 外地 我 想 有没有 合适 的 流量
您好 很 高兴 为您服务 喂 你好 这样 我 想   问 一下 就是说 那个 呃 我 这个 套餐 就是 我 现在 这个 套餐 然后 那个 呃 如果 是 到 外地 的话 这个 还是 你们 现在 目前 还有 那个 五块 钱 那个 什么 长途 那个 包对 吧   国内 漫游 包是 吧 这个 套餐 已经 没有 了   啊
您好 很 高兴 为您服务 再见   唉 你好 我 问 一下 就是 刚才 开通 那个 任 我 看 那个 是 看 视频 什么 都 可以 吧   呃 看 因为 我 看 流量 包要 开 的 话费 里面 看 视频 可以 抵扣 那个 直播 都 不能 看 的 还有 一些 不能 开 的 东西   就 微信 视频 什么 的 无所谓 是 吧
您好 兴 您 服务 唉 喂   您好 请 讲   哎 我 想 问 一下 那个 宽带 上面 那个 猫 藓 是 ios 是 什么 意思 啊   光猫 嘛
再见   您好 很 高兴 为您服务 您好   你好 是 这样 我办 的 宽带 你们 不是 说 那个 那个 什么 魔百盒 吗   对
对 您好 很 高兴 为您服务   喂 你好 我 的 这个 手机 办 的 是 三十八 元 套餐 的 然后 当时 二十八 元 档期 的 还有 什么 套餐   呃 再 提升 套餐 档次 是 吧 要么 有 一个 一百二十八 的 那 您 一百二十八 块钱 就是 三百 分钟 全国 通话 然后 流量 的话 是 三个 g 的 流量 再 额外 赠送 三个 g 流量 赠送 到 二零一 八年 六月 底 结束   那 你 帮 我 开通 那个 开通 那个 一百二十八 元 的
您好 很 高兴 为您服务 可以 您 现在 话 月租 是 一个 四 g 的 飞享 套餐 八十八 元 的 您 要 怎么 更改   呃 是 这 样子 呃 我 我 那个 看到 我 移动 又 发短信 它 说 什么 加个 多少 钱 一个月 有 两 g 的 的 流量 是 什么 东西   好 的 我 知道 了 呃 加十 比如说 八十八 加 十九 十八块 钱 一个月 分钟 数 不变 两百 二十分钟 流量 的话 这边 签 您 所说 的 两个 g 流量 而且 我们 这边 的话 在 搞 一个 从 下 月 开始 到 明年 六月 底 我们 会 额外 再 送 您 两个 g 两个 g 加两 g 四个 g 流量 到 明年 六月 底   这个 月 需要 扣 就 十八块 钱
您好 很 高兴 为您服务   本月 我 的 流量 不够 了 问 一下 有 什么 可以 叠加 的 吗   你 现在 比较 划算 的 有 一个 十块钱 可以 加一点 三个 g 的 流量 只要 十块钱 一千三百 多兆   嗯 可以 分享 的 对 吧
您好 很 高兴 为您服务   喂 你好 我 想 知道 我 的 套餐 我 也 知道 我 的 套餐 里面   套餐 您 是 三十八 的 四 g 飞享 套餐 然后 其他 我 再 看 一下 啊 恩 就是 三十八 元 的 其它 没有   三十八 元 套餐 包括 什么 东西 啊
您好 很 高兴 为您服务   喂 你好   你好   所以 我 想 咨询 一下 你们 这一 你们 这有 那个 幺 零零 幺 零零 八五八
您好 很 高兴 为您服务   你好 我 咨询 一下 我 这个 呃 就是 越南 那边 那个 就是 有没有 那个 国际漫游   怎么 操作 的 看看 对 我们 这边 直接 开 就 可以 了 有 短期 三十天 的 还有 长期 的 一百八十 天 都 有 可以 那帮 您 开通 一下 开通 立即 生效 了 没有 功能 费 三十天 之后 会 取消   国内 打
很 高兴 为您服务   唉 你好 我 就是 这个 前天 宽带 马上 到期 啊 他 说 要 给 我 可以 自己 去 的话 有个 套餐 是 吧   要 续约 对 吧 那 我 帮 您 转到 我们 宽带 专席 你 不要 挂会 有 专人 为 您 介绍 你 不要 挂机 稍 等   好 吧
您好 很 高兴 为您服务   那 我 想 问 一下 我 刚刚 看过 那个 查过 了 那 流量 至尊 包是 什么 什么 一个 概念   流量 至尊 包 就是 就是 一个 呃 就是 一百块 钱 一百块 钱 的 这 十个 g 的 本地 流量 就 只能 在 上海 本地 使用 的 流量 四十个 g   对 啊 就 四十个 g 那 我 刚才 问 你 我 之前 我 我 有 办过 这个 办 流量 至尊 包 你 为什么 没有 跟 我 说 呀
高兴 您 服务   喂 你好   唉 请 讲   唉 我 那个 我 想 问问 你们 那个 套餐 呃 是 什么 套餐 加 流量 是 什么 价钱 的
您好 很 高兴 为您服务 啊 你好 你好   噢 那个 我 那个 流量 用 完 了 我 觉得 每个 月 有 有 流量 稍微 便宜 点 的 业务 流量 的 是 吧   嗯 好 的 我 看 一下 呃 您 现在 是 十八块 包含 包含 一 百兆 您 可以 另外 再 加 十元 一 百兆 二十元 三百 兆 三十元 五百 兆 这种   噢 那 你 现在 你 给 我 加个 十块钱
您好 很 高兴 为您服务   喂 你好   我 建议您 试   一下 就是 我 昨天 交了 一个 什么 幺 三九 的 一个 信箱 的 软件
您好 很 高兴 为您服务   呃 您好 我 这个 手机 你 现在 这个 套餐 想换 一个 换 一个 不是 流量 不用 这么 多 的 大概 六十八 的 那个 套餐   六十八 的话 如果 您 要 换 的话 它 是 两百 二十分钟 通话 一个 g 的 流量 下个月 一号 生效   嗯 两百 二十分钟 通话 那 我 现在 这个 呢
您好 请问 你好   呃 我 流量 不多 了 有 什么 优惠 对 吧   真是 想 这个 月 再 加一点 是 吗   大概 还 需要 多少 兆 呢 这个 月 呃 那 现在 现在 还有 什么 优惠 这个 几块钱 那要 多少 兆 的 你 看看
噢   您好 很 高兴 为您服务   唉 你好 我 问 一下 我 想 你好 兆 呀 为 您 看 小 一点 不好意思 没 问题 那个 我 这个 月 不是 五十块 钱 的 那个 什么 套餐 是 吗   嗯 嗯 五十 八块钱 的
您好 很 高兴 为您服务   唉 你好 唉 我 想 了解 一下 那个 四 g 套餐 一个 六十八 七十八 的 一个 什么样 的 套餐   六十八 元档 的话 如果 流量 变多 的话 那 就是 五十分钟 的 主叫 时间 流量 两个 g 七十八 元档 的话 就是 不包 通话时间 流量 三个 g 好 的   呃 所以 我 说 一个 不是 有 四 g 套餐 七十八 到 是 一百 分钟 免费 通话 加 两个 g 再 送 两年 的 也 有 的 没有 的 是 吧
您好 很 高兴 为您服务   呃 您好 我 看到 你们 网站 上 有 一个 流量 是 真包 啊   恩   性子 的 这个 本地 流量 呃 如果 我要 办理 的话 它 是 有 什么 规定 吗
您好 兴 为您服务 您好 嗯 我 想 你好 你 说   我 这个 手机 不是 上海 的 有 什么 还有 流量 那个 帮忙   嗯 这个 如果 要 办 一下 流量 包能 打回 当地 移动 让 他们 这里 帮 您 看 一下 信息 流量 包 可以 帮 您 办 一下   哦 好好
您好 很 高兴 为您服务   哎 你好 我 想 我 想 问 一下 刚才 来 了 一条 短信 就是 那个 来条 短信 说 我 那个 包 还是 呃 呃 就是 我 兑换   没有   我 没 听 清 啊 喂
您好 很 高兴 为您服务   喂 你好   嗯 您好 请 说   哎 请问 一下 那个 呃加 那个 十块钱 九八 套餐 怎么 加 的
高兴 为您服务   哎 你好 我想 换个 套餐 我 想 你 帮 我查 一下 现在 都 有 什么 操作   您 现在 是 一百五十 八 套餐 您 要 更换 什么 套餐 呢 要 最低 的 月租 吗   噢 不要 我 想要 一个 那个 话费 和 流量 都 有 的 因为 前面 这个 是 跟 有 一个 宽带 在 一起 办 我 那个 宽带 取消 了 所以 就 不想 再用 这个
您好 高兴 为您服务 您好   哎 哎 你好 我 想 问 一下 就是 你们 移动 现在 已经 上门 刚开 卖 光纤 送 的 那个 包呀 嗯 那 就 带不带 那个 路由 功能 呀   对 但是 我们 这边 的话 还是 推荐 您 是 自己 准备 路由器   噢 他 是 带 的 是 吧
您好 很 高兴 为您服务   唉 先生 你好 我 想 咨询 一下 咱们 在 这个 国际漫游 啊   开通 什么   国际漫游
您好 兴 您 服务 您好   哎 你好 我想查 一下 就是 刚刚 有 一个 不是 幺 零零 八六 打电话 给 我 的 他 说 现在 有 一个 什么 二十八分 三十八 的 一个 语音 套餐 你 能 帮 我查 一下 是不是 有 这个 语音 套 套餐 吗   二十八 三十八   对 他 说 是 呃 我 现在 用 的 是 二十八 元 的 语音 套餐 嘛 他 说 三十八 可以 有 两百 二十分钟 然后 每个 月 还 返 我 什么 十六块 你 能 帮 我查 一下 吗
为您服务   喂 你好   请 说   嗯 帮 我 看 一下 我 的 手机 套餐 是 是 信息 情况 了 现在
您好 很 高兴 为您服务   嗯 你好 我 想 问 一下 就是 现在 什么 有 什么 套餐 升级 的 是 什么   现在 有 升级 套餐 送 流量 活动 就 您 这 套餐 升级 为 九十八 的 套餐 自选 套餐 套餐 里面 通话时间 呢 是 两百 二十分钟 流量 套餐 里面 是 两 g 活动 再 送 两 g 要 改 吗 改是 下 月 生效   共是 九十八 的 是 吧
您好 很 高兴 为您服务   喂 你好 我 想 把 我 这个 手机号 是 苏州 了 我 现在 在 上海 我 那个 流量 都 是 省内 流量 现在 没有 流量 现在 怎么 搞 啊   因为 您 来电 市话 什么 号码 我 帮 您 转回 归属 地 那边 办理 不要 挂机 为 您 转接 好 吗   好好 好好
您好 很 高兴 为您服务   唉 你好 我 想 请问 一下 我 现在 已经 二十八 的 套餐 没有 再   啊 您 这边 声音 比较 轻 我 听 不 清楚 您 可以 稍微 强硬 嘛   好 吧 就是说 我
您好 很 高兴 为您服务   等 一下 这个 是 这样 的 我 想 现在 有 什么 流量 套餐 可以 换 的   您 说 现在 再 加 流量 是 吧   嗯
嗯 那 您好 高兴 为您服务   喂喂 你好 我 想 呃 那个 我想查 一下 那个 呃 宽带 呃   要 参与 宽带 什么 问题   呃 我 号码 换
您好 很 高兴 为 您   喂 你好 麻烦 你 帮 我查 一下 我 现在 套餐 的 那个 流量 是 呃 多少 兆 的   呃 套餐 块钱 是 五十八 元 的 一个 全球通 飞享 套餐 那 里面 内容 是 五 五百 兆 流量 加 一百 分钟 的 通话   噢 噢 你 是不是 有个 那个 是 有 两 是 两 g 的 那个 那个 上网 流量 的 是 哪张
您好 很 高兴 为您服务   唉 小姐 你好 我 是 本机 机主 我 想 就是说 更换 一个 流量 套餐 这边 呃 五 我 听 人家 这样 的 就是说 那个 有 一个 六 十八块 的 那个 套餐 然后 它 还有 两 g 的 呃 流量 然后 这 这样 的 这个 套餐 现在 还有 吗   六十八 两 g 有 啊 就 等于 说 您 之前 的 那个 通话 降低 就行了 您 流量 是 一样 的 通话 的话 降 为 五十分钟 正好 六十八 您 现在 一百零八 就 多少 通话时间 而已 流量 根据 您 现在 这个 套餐 是 一样 的   流量 跟 我 现在 这个 套餐 是 一样 的 是 吗
您好 很 高兴 为您服务 您好   唉 你好 我 那个 我 想 这个 八元 的 返还 这个 资费 到期 了 有没有 更 优惠 的 这种 套餐   更 优惠 的 套餐 您 是 要 送 话费 的 还是 不要 送 话费 的   呃 都 可以
您好 很 高兴 服务   哎 我 想 问 一下 你们 那个 流量 套餐 是 多少   您 自己 套餐 里面 是 两个 g 的 流量 两个 g 一百五十 八元   一百五十 一百五十 分钟
您好 很 高兴 为您服务   呃 你好 我 想 问 一下 最近 有没有 什么 优惠 的 那种 套餐 流量 比较 多 的   优惠 的 套餐 套餐 都 一样 您 现在 三十八 的 这个 还有 个 版本 是 五百 兆 流量 打电话 打 一个 算 一个 一毛 九 一分钟 全国 接听 免费 的   呃 不好意思 刚刚 没 听 清 你 能 重复 一遍
您好 很 高兴 服务   喂 你好   你好   唉 你好 我 想 问 一下 你们 那个 四 g 飞享 怎么 个 什么 怎么 怎么 算
您好 很 高兴 服务 喂 你好 你好 我 想 问 一下 我 想 问 一下 就是 因为 我 下个月 开始 在 上海 不不去 外面 了 我 我 嗯 那本 地方 有 什么 本地 有 什么 套餐 呢   它 现在 是 全国 是 的 中国 大陆 都 一个 都 一样 的   噢 一样 有 哪些 套餐 呢 最低 多少 的   最低 十八 一个月 只有 一 百兆 流量 全国 接听 免费打 国内 电话 一毛 九 一分钟
您好 很 高兴 为您服务   哎 你好 我 想 问 一下 你 那边 有 什么 全国 流量 包 比较 划算 的 有 吗   您 是 要 这个 月 单独 加 呢 还是 以后 每个 月 都 要   就 这个 月 好 的
您好 很 高兴 为您服务   呃 您好 我 想 查询 一下 我 这个 手机 的 那个 呃 四 g 的 那个 现在 不是 有线 一个 电七 九五 本 什么 什么   您 现在 是 一百零八 的 四 g 自选 套餐 包含 三百 分钟 主叫 和 一个 g 的 国内 流量 有 一个   唉 对 的 如果 我 可以 用 的 你 能 帮 我 转接 我 同样 是 一百零八 元 呃 能够 别人
您好 很 高兴 为您服务   哎 你好 我 想 问 一下 就是 现在 有 这 一 实惠 的 是 什么 都 得 加个 最低 的 因为 我 这 段时间 不 在 上海 就是 不 在 中国 就是说 就是 相当于 只有 一个通 就 可以 了 不 需要 太 我 不 需要 流量 也 不 需要 用 它 嗯 嗯 哦 好 的 就是 最 实惠 的 价格 的 有 多少 的 对 的   套餐 的话 可以 订 一个 月租费 最少 十八元 的 月租 然后 最低 消费 都 要 达到 上面 金额 就行了 也 是 有 一个 活动 的话 要求 您 最低 消费 五十八 也就是说 您 可以 打电话 呀 上网 之类 的 用到 五十八 就行了 先订 月租费 最少 十八块 的 吧   十八块 可是 我 就是 要 扣 的话 扣 多少 呢
