一个 您好 请问 您 稍后 宽带 办理 还是 咨询 是 是 办理 我 做 的 是 幺 八八 的 套餐 原来 有 送 宽带 的 是 吗 哦   请问 好好 静安区 金 山路   睡觉 了 对   过 那个 没有
您好 请 说   九块 钱 噢 这个 是 一个 那个 爱奇艺 的 视频 流量 您 要 下载 爱奇艺 的 软件 然后 在 软件 上 看到 自带 的 那个 视频 才能 用到 其他 您 就 用 不到 了   就是 您 下载 爱奇艺 的 软件 您 直接 登上 去 看 那个 看 视频 就 可以 了 不过 广告 啊 还有 那个 什么 下载 了 就 不算 了 噢 开发 那个 自带 的 那个 视频   就是 您 只要 在 登录 上去 那边 看 视频 不要 转 到 其他 网页 去 您 点 进去 看 它 里面 的 视频 就行了 二七 一 其他软件 不行 噢
噢 你好 请 说   嗯 全国 流量 我 看 一下 恩   非常 抱歉 您 这个 七十九 套餐 的 流量 都 是 省内 的 没有 全国   对
您好 请 讲 你好 你好   嗯 那 到 月底 的话 我 给 您 开 一个 按天 折算 的 吧 或者 您 如果 每个 月 流量 不够 用 您 开 一个 六十块 钱 六个 g 的 它 有效期 的话 有 一百八十 天 就是 比较 划算   那 您 就 开 那个 十二块 八毛 二 的 四百 三十二 呃 四百 三十七 兆够 吗   对 十二块 八毛 二 噢 那 就 帮 我 开 这个 吗 行 那 您 稍后 收到 的 信息 它 是 提示 三十块 钱 一 g 的 让 他 这边 的话 只是 说 给 您 扣 那个 嗯 刚才 说 的 十二块 八毛 二 流量 只有 四百 三十七 兆
您好 请 讲   是 的   不 客气 还有 什么 可以 帮 您
您好 有 什么 可以 帮 您   嗯 嗯 我们 有 一个 家庭 有 一种 家庭网 的 套餐 它 是 三块 钱 的 月租费 然后 跟 对方 互 打电话 在 本地 有 三百 分钟 免费   恩是 的 您 大个 地方 有 五个 小时 对方 打 给 您 也 有 五个 小时 总共 加 起来 就 有 十个 小时   三块 钱
嗯 嗯 高兴 您 服务   你好   噢 对 对 对 七   你 是 要 宽带 一个 地方 还是 什么 意思 啊
您好 请 讲   嗯 可以 啊 像 我们 今天 开 包月 三十元 一 g 流量 的 噢 实际 扣费 只 扣 十二块 八毛 二 还有 四百 三十七 兆 它 这个 会 比较 划算 一点   八毛 二   四百 三十七 兆
高兴 服务   用 完 了   我查 一下 您 稍 等 恩 五点 十八分 刚刚 用 完 了 要 再 开 一个 吗   十二 g 的 没有 了
您好 有 什么 需要 帮助 的   呃 显示 的话 就是说 您 有 一个 夜间 夜间 流量 包 这个 是 晚上 的 十一   嗯 目前 等 一下 我 帮 您 查询 一下 对 吧   感谢您 的 等待 这个 夜间 流量 包帮 您 查询 目前 是 有 扣费 啊 每个 月 需要 付 十块钱 费用 的 他 没有 赠送
嗯 您好 兴 您 服务   新飞 享 五十八 它 是 提供 四百 分钟 的 通话 跟 三 g 的 流量   可以 改从 下个月 一号 开始 生效   好 的 她 说 四百 分钟 里面 有 一百 分钟 可以 在 国内 打 国内 剩下 的 三百 分钟 只能 是 本地 打 国内 流量 有 五百 兆 可以 在 国内 使用 另外 的 二点五 g 只能 在 省内 使用 也 只能 当月 使用
很 高兴 为您服务   最 便宜 的 流 办个 安心 包 就 十块 一 百兆 你 呃 十块钱 之内 用 多少 算 多少 啊 是 流量 安心 包   对 对   就是说 十块 一 百兆 订 就 过去 嗯 对 啊 十块 一 百兆 那 十块钱 之内 用 多少 算 多少 一兆 两毛 九
您好 请 讲   嗯 您 是 现在 流量 不够 的 时候 再 申请 是 吧   呃 我们 现在 有个 流量 的 活动 就 一次性 扣 六十块 钱 送 您 六个 g 的 流量 然后 可以 用 半年 时间 的 一次性 怎么 充 六十 吗 对 一次性 扣 六十块 钱 送 六个 g 用 半年 时间 的   然后 买 六 g 的 是 吧 嗯 对 对 对 然后 您 这个 月 没用 完 下个月 可以 接着 用
您好 很 高兴 为您服务   他办 七十九 开始 和 家庭 新 和 家庭 套餐   七十九 开始 送 宽带   是 的
哎 您好 请 讲   您好 请 说 什么 可以 帮 您   二 幺   有 另外 一种 一百八十 八 国内 流量 两个 g 省内 流量 不 限量
您好 请 说   您 目前 已经 开 通过 一个 包月 流量 包 了 像 您 现在 这边 的话 如果 想 在 开通 流量 有 两个 可以 选择 一个 是 十元 钱 一 百兆 的 一个 是 六十元 六个 g 的   对 六个 g 它 这个 没有 限制 您 必须 当月 用 完 它 是 当月 开通 当月 生效 然后 六个 g 的 流量 从 您 开通 开始 计算 一百八十 天 的 有效期   噢 没有 这个 都 是 按 整月 算 的 现在 看看 下 六十元 六个 g 它 是 一百八十 天 有效 的 所以 说 您 什么 时候 开通 它 都 是 按 天算 并 不 按 月 算 没有 影响
您好 请 讲 喂 你好 嗯   有   噢 我 刚 看 了 一下 您 这个 号码 的话 现在 改不了 诶 那 要 什么 时候 才能 改 那 因为 我们 后面 如果 有 大众 客户 开放 的话 比如说 都 能 办 的 时候 现在 才能 办 不然 您 平时 都 在 我们 龙岩 嘛   不然 也 可以 到 我们 营业厅 改 一个 一百三十八 元 套餐 里面 会 有 一千二百 分钟 本地 流量 不 限量 用到 三十 g 以后 限速 全国 流量 也 有 一个 g 的 那种
您好 很 高兴 为您服务   加油 包有 十块钱 一 百兆   十块钱 五十 十兆 嘛   噢 目前 没有 这方面 看到 相应 的 记录 我 如果 平常 办 的话 加油 包 十元 只有 一 百兆 移机 的话 包月 套餐 每个 月 三十块
您好 请 讲   新飞 享 三十八 的 目前 针对 是 三十八 以上 的 套餐 办理 有 这款 套餐   对 您 这款 套餐 目前 只能 办 五十八 或 八十八 的   没有 关系 需要 八五 十八 八十八 资费 发给您 看 一下 吗
再见 你好 请问 有 什么 可以 帮 您   您 现在 是 月租费 八块钱 已经 是 最低 了 您 是 指想 改 套餐 里面 要 有 流量 赠送 的 吗   那 一个月 大概 需要 多少 流量 会 够   一个 g 吧 那 您 就 改 三十八 三十八 的话 流量 有 一点 五 g 通话 有 三百 分钟
您好   嗯 请问 还有 什么 可以 帮到 您   如果 是 出省 的话 您 有 三百 分钟 流量 呢 是 五百 兆   就是 的话 分钟 数 也 一样 因为 那 另外 的 九百 分钟 只能 是 在 漳州 本地 用 那 您 出 了 漳州 就 只有 三百 分钟 但 流量 您 只要 在 福建省 内 您 这 呃 五个 g 的 流量 都 是 可以 用 的
您好 请 讲   那 您 嗯 您 别 担心 我们 就 开个 这个 流量 就是 有个 三十块 钱 一个 g 的 流量 那 今天 开通 了 不收 您 三十 就 收 您 十一块 八毛 四 流量 有 四百 零 四百 零三 兆   对 四百 零三 兆 就 开通 这个 月 下个月 帮 您 取消   哎 对 对 是 的
您好 很 高兴 为您服务   就 说 您 现在 宽带 不能 正常 使用 了 是 吗   我 帮 您 转 一下 我们 的 宽带 客服 您 把 这 问题 它 说 一下 就 帮 您 处理 好 嘞 那 现在 为 您 转接 不 客气 祝您 生活 愉快 再见
你好 呃 请 说   呃 您 是 说 就 说 别人 打 您 电话 听到 的 这种 彩铃 是 吗   呃 呃 这个 您 要 拨打 幺 二五 三零问 一下 有没有 这个 铃声   幺 二五 三零对 它 是 我们 的 彩铃 客服 它 这个 是 要 我们 铃音库 里面 有 这种 铃声 到时候 您 才能 下载 的 到 才 会 播放 得到
您好 请 讲   流量 套餐 现在 都 是 有 活动 然后 参加 会 比较 优惠 一些 有 一个 六十块 钱 六个 g 流量 然后 一百八十 天 的 有效期 六 g   一百八十 天 相当于 半年 时间 给 他 用 掉 就 行 到期 自动 取消 用 完 也 会 自动 取消   每个 月 那个 是 三十块 钱 一个 g 的
您好 很 高兴 为您服务 您好   呃 有 现在 办理 的话 像 比如说 有 十元 一 百兆 或者 多一些 的话 是 六十六 g 都 有 一百八十 天 内 使用 两种   啊 六十元 六 g 流量 包 然后 全国 流量 有效期 是 一百八十 天 内 使用 有效   好 一 g 的话 就 没有 的 所以 本身 您 是 已经 有 这些 开通 的 套餐 的 如果 是 另外 他 使用 一 g 的话 它 是 按 安心 包 里面 还 剩 六十元 那个 就 没有 办 那个 活动 优惠 啊
嗯 您好 请 说   呃 您 现在 用 的 下个月 改 的 是 幺 八八 那 您 是 说 想要 更 低 的 还是 更 高 的   那 都 在 莆田 本地 使用 吗   手机 呀 下 流量 大概 一个月 多少 呢
你好 什么 帮到 您   哎 您好 请 说   一千二 您 的 卡 都 在 哪儿 用 三明 吗 是 啊 上面 的话 是 一千两百 分钟 都 可以 打 的   呃 那个 是 说 它 有 额外 给 您 送 了 一个 一年 是 一个 两百 分钟 这个 先用 完 的话 会 给 您 发 这个 提示 的
您好 请 讲 啊 喂 你好 你好   取消 掉 吗   我 帮 您 看 一下 咪咕 阅读 吗 您 这 是 在 三月 二十五 号 的 时候 就 开过 了 先生   对 没错 是 的
再见 嗯 你好 请 讲   嗯 你 是 说 当前 这个 流量 不够 您 用 是 这样 吗 另外 再办 一个 方面 的 补充 包   噢 那 您 现在 这款 呃 如果 在 校园内 校园 里面 用 是 比较 划算 的 那 如果 是 如果 在 省内 的话 只能 建议您 改 套餐 了 比如说 改成 我们 的 五十八 套餐 这 款 套餐 里面 它 是 三个 g 的 省内 流量 仅限 当月 使用 不可 共享   有 流量 分钟 数 的话 它 是 没有 叠加 就 只能 当月 用 完 分钟 数是 国内 拨打 国内 电话 一百 分钟 本地 拨打 国内 电话 是 三百 分钟
诶 您好   你好   啊 啊 好好 现在 会 好 一点 吗 现在 还有 一点 嘛   哎 流量 套餐 的话 加油 包 就 十块钱 一 百兆 的 如果 要 多一点 的 就 也 是 六十元 六个 g 的
您好 很 高兴 为您服务   包括 的 是 吧 十八块 钱 的 一 百兆 流量 国内 主叫 一毛 九 一分钟 全国 接听   它 那个 不是 所有 用户 都 有 的 呀 五十分钟 那个 指定 向 客户 非四 g 套餐 转四 g 套餐 的 客户 收到 短信 客户 又 额外 加送 本地 分钟 通话时间 五十分钟 送 一 送到 一 八年 六月   听 得到 吗
您好 很 高兴 为您服务   对 就是 改 套餐 对 吗 他 就是说 同样 还是 一百 分钟 那 流量 呢 就是 五十元 两个 g 额外 再 送 您 两个 g 的 国内 流量 三个 g 咪咕 视频 定向 流量 送到 明年 六月 底 结束 那 您 需要 改 吗   等于 就是 有 四个 g 的 国内 流量 三个 g 咪咕 一直 送到 明年 六月 底   留 到 下个月 套餐 里面 本身 的 没有用完 可以 接 下下个月 但 赠送 的 两个 g 是 自己 选
您好 很 高兴 服务   套餐 对 吗   嗯 嗯 流量 的话 您 这边 是 当月 要加 吗 上个月 交 的话 有 一个 加 二十块 钱加 两个 g 的 流量   加 二十块 钱加 一两个 g 的 流量 到 月底 清零 呢
您好 很 高兴 为您服务   对 您 现在 就是 一个五十 八块钱 套餐 一百 分钟 通话 五百 兆 的 一个 上网 流量   有 一个五十 八块钱 通话 不送 的 打电话 是 一毛 九 一分钟 流量 是 两个 g 就 赠送 您 了 就 交 四个 g 的   您 是 说 一个 g 两个 g 没有
您好 很 高兴 服务   嗯   免费送 您 的 一个 区提 功能 可以 帮 您   通话 当中 不断 网 接通 更 快 一些 这种 信息 这样 一项 服务 您 可以 放心使用
您好 很 高兴 为您服务 您好   您 说   最最 最少 就是 十八 呀 再 低 也 没有 了 呀 在 上海 这边 最低 就 十八 呀 您 现在 二十八   最低 就 十八 的 就 在 第二 第一 地步 了 再 低
您好 很 高兴 为您服务 喂   就是说 从二零一 七年 九月 一号 开始 以后   对 女士 那 您 手机 上面 的话 有 一些 业务 就 需要 取消 了 在 那个 定向 安徽 的 定向 长途 包 还有 那个 全国 漫游 包 这 两个 东西 的话 都 是 需要 取消 了 然后 的话 以后 就是 用 不到 的   那 你 现在 这个 套餐 就 没有 办法 保留 下来 了 最低 的话 那个 也 要 那个 五十 八块钱 一个月 要 那个 二百 二十分钟 通话 一 百兆 流量 然后 通话 打电话 是 一毛 九 一分钟 五十八
您好 很 高兴 服务   什么 业务 对 吧   您 现在 是 九十八 套餐 三百 分钟 通话 七百 兆 流量   对
您好 很 高兴 为您服务   呃 就是 包含 有 三百 分钟 通话 时 长 另外 加 一个 g 的 流量 一个 g 的 全国 流量 然后 我们 另外 是 送 您 一个 g 的 本地 流量 再 送 一个 g 的 夜间 流量   恩对 的 通话 分钟 数是 还是 呃 就是 三百 分钟 了 发给您   恩对 的
要 不 您 可以 换 一个五十 八块钱 套餐 打电话 是 一毛 九 一分钟 流量 是 两个 g 再 送 两个 g 的 流量 送到 一 八年 六月 三十 号 总共 一个月 是 有 四个 g 的   对   对 因为 它 是 两 g 再 送 您 两个 g 嘛 现在 就是 流量 翻倍 的 五十 八块钱   对 您 现在 套餐 是 三十 八块钱 漫游 包
您好 很 高兴 为您服务   十块钱 一 百兆 的   二十块 三百 兆   好 的 请问 您 密码 知道 吗
里面 的话 它 现在 目前 每个 月 是 一个 g 的 如果 您 不够 的话 可以 改 到 七百 兆 呀 五佰兆 三百 兆 等等   对 是 的   套餐 的话 你们 结果 现在 交 的 钱 一点 然后 什么 套餐 你 通话时间 要 改 的 吗   通话时间 要 不要 调低
您好 很 高兴 为您服务   福建 的 流量 请稍等 我 看 一下 我 觉得 呃 像 您 现在 是 我定 的 是 五十块 一个 g 的 嘛 您 可以 多加 二十块 钱 多 两个 g 的 流量 二十块 钱 两个 g   每个 月 多加 二十块 钱   呃 一百多 的 无限 流量 是 两百 三 十八块 一个月 的 无限 无限 流量 两百 三十八 一个月
您好 很 高兴 为您服务 好 的   唉 你好   那 您 要 办个 五十块 套餐 吗 流量 两个 g 打电话 两 毛钱 一分钟   对
很 高兴 为您服务   套餐 套餐 现在 一百三十八 飞享 套餐 需要 改 吗   您 现在 是 五百 分钟 通话 一个 g 流量   对 所以 怎么 改 呢 先生
每个 月 增加 两个 g   嗯 对 是 的   就是说 您 加 二十块 钱 之后 您 每个 月 除了 两个 g 国内 流量 以外 再 送 您 两个 g 用 四个 g 赠送 的 流量 用到 可以 每个 月 都 送 送到 明年 六月 底   能办 的话 下 月 一号 生效
您好 很 高兴 为您服务   超出 之后 当时 在 上海 移动 流量 就是 按照 这个 叠加 的 如果 到 外地 用 流量 的话 就是 五毛 九一兆 计算 用 多少 扣 多少   但是 它 这个 流量 的 流量 出 了 上海 就 不是 这个 资费 了   好 没有 谢谢
您好 很 高兴 服务   流量 卡有 的 今天 上网 要 办 上网卡 吗   那 您 这边 不要 挂机 啊 为了 更好 为 您 解决问题 我 将 您 的 电话 转 专席 处理 请稍等 啊
很 高兴 为您服务   您好   您好   听得见
您好 兴 您 服务 您好   您好   请 稍等一下 请稍等 那 这边 短信 来看 的话 它 应该 只是 按 这个 套餐 进行 更换 一下 就是 价格 不变 然后 流量 没有 那个 五 g 送五 g 的 一个 版本 新 的 版本 重打 六   额外 呢 会 在 感觉 三个 g 是 咪 咕 视频 流量 就是 在 那个 咪咕 视频 客户端 看 那个 视频
您好 很 高兴 为您服务   它 现在 就是 呃 通话时间 还是 一百 分钟 流量 变成 两个 g 额外 再 送 两个 g 的 流量 送到 明年 六月 底 结束   唉 对 的   明年 六月 底
您好 兴 为您服务   二十元 流量 包对 吧 流量 包 当月 加 的话 就 十元 一 百兆 二十元 二百 兆   当月 生效 不了 套餐 的 只能 加 那种 叠加 包   对加 那种 包 一个月 加 一次 吗 已经 加过 了 当月 不能 用 那个 功能 了
很 高兴 为您服务   嗯 这里 是 上海 呢   您 再加 十块钱 流量 吗 还是 改 套餐 还是 怎么   诶 三个 就 改 一下 套餐 吗 改 套餐 您 现在 是 五十八 的 套餐 然后 流量 部分 加 十块钱 十块钱 的话 您 加 的 套餐 里 两个 g 流量 活动 再 送 两个 g 流量 送到 明年 的
